################################################################
# abuse.ch URLhaus Database Dump (CSV - online URLs only)      #
# Last updated: 2022-09-29 13:34:05 (UTC)                      #
#                                                              #
# Terms Of Use: https://urlhaus.abuse.ch/api/                  #
# For questions please contact urlhaus [at] abuse.ch           #
################################################################
#
# id,dateadded,url,url_status,threat,tags,urlhaus_link,reporter
"2256447","2022-07-11 18:31:04","http://185.82.167.105:54347/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2256447/","geenensp"
"2256442","2022-07-11 18:07:06","http://2.180.13.63:33190/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2256442/","geenensp"
"2256419","2022-07-11 16:54:05","http://50.74.245.186:38685/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2256419/","geenensp"
"2256313","2022-07-11 11:44:11","https://miriams.vn/Revised_Order_list_invoice_2206202200000000_Myzbmusk.bmp","online","malware_download","None","https://urlhaus.abuse.ch/url/2256313/","anonymous"
"2256276","2022-07-11 09:25:03","http://x.rune-spectrals.com/torrent/uploads/ucsvc_Zhvqblqo.bmp","online","malware_download","encrypted,N-W0rm","https://urlhaus.abuse.ch/url/2256276/","abuse_ch"
"2256231","2022-07-11 08:02:05","http://airhobi.com/system/WLvH1ygkOYQO/","online","malware_download","dll,emotet,epoch5,heodo","https://urlhaus.abuse.ch/url/2256231/","Cryptolaemus1"
"2256209","2022-07-11 06:46:06","http://24.202.173.188:21041/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2256209/","geenensp"
"2256208","2022-07-11 06:43:05","https://bpsjambi.id/about/CcN5IbuInPQ/","online","malware_download","emotet,exe,heodo","https://urlhaus.abuse.ch/url/2256208/","Cryptolaemus1"
"2256201","2022-07-11 06:06:09","http://221.166.237.45:24798/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2256201/","geenensp"
"2256149","2022-07-11 02:59:06","http://46.100.59.33:22669/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2256149/","geenensp"
"2256142","2022-07-11 02:09:08","http://39.115.115.204:6421/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2256142/","geenensp"
"2256059","2022-07-10 17:58:06","http://201.191.57.142:43266/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2256059/","geenensp"
"2256047","2022-07-10 15:31:05","http://95.243.137.70:38401/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2256047/","geenensp"
"2256040","2022-07-10 14:37:09","http://211.54.217.170:35068/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2256040/","geenensp"
"2256035","2022-07-10 13:58:33","http://90.162.143.97:63426/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2256035/","geenensp"
"2256027","2022-07-10 12:53:08","http://106.1.1.26:54730/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2256027/","geenensp"
"2256026","2022-07-10 12:53:04","http://188.65.94.88:64590/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2256026/","geenensp"
"2255997","2022-07-10 11:05:07","http://177.35.34.43:59237/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255997/","geenensp"
"2255928","2022-07-10 05:40:06","http://122.176.105.105:8325/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255928/","geenensp"
"2255906","2022-07-10 03:02:05","http://31.168.158.235:24391/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255906/","geenensp"
"2255899","2022-07-10 02:21:05","http://62.219.164.197:59995/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255899/","geenensp"
"2255888","2022-07-10 00:52:06","http://14.43.225.229:44053/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255888/","geenensp"
"2255845","2022-07-09 23:10:05","http://192.3.76.220/edi.vbs","online","malware_download","RemcosRAT,vbs","https://urlhaus.abuse.ch/url/2255845/","AndreGironda"
"2255844","2022-07-09 23:09:10","http://192.3.76.220/mac.txt","online","malware_download","ps1","https://urlhaus.abuse.ch/url/2255844/","AndreGironda"
"2255806","2022-07-09 19:15:06","http://190.217.82.19:14292/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255806/","geenensp"
"2255804","2022-07-09 19:01:06","http://212.5.200.222:38653/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255804/","geenensp"
"2255769","2022-07-09 16:38:07","http://112.172.13.40:6249/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255769/","geenensp"
"2255767","2022-07-09 16:15:06","http://212.143.220.107:15493/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255767/","geenensp"
"2255765","2022-07-09 16:00:05","http://77.76.143.184:52900/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255765/","geenensp"
"2255751","2022-07-09 14:59:07","http://220.117.35.167:47616/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255751/","geenensp"
"2255747","2022-07-09 14:30:08","http://181.117.209.234:26124/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255747/","geenensp"
"2255734","2022-07-09 14:15:05","http://91.200.53.91:4015/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255734/","geenensp"
"2255733","2022-07-09 14:13:04","http://76.64.34.16:42987/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255733/","geenensp"
"2255680","2022-07-09 10:55:05","http://31.223.85.38:1521/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255680/","geenensp"
"2255663","2022-07-09 09:25:07","http://14.53.50.31:53999/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255663/","geenensp"
"2255651","2022-07-09 08:18:05","http://37.189.107.201:2545/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255651/","geenensp"
"2255636","2022-07-09 07:08:25","http://37.255.234.193:2459/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255636/","geenensp"
"2255634","2022-07-09 07:02:05","http://corscania.com/cgihub/Encrypted%20Client%20OG.jpg","online","malware_download","ascii,opendir,rat,RemcosRAT,vbs","https://urlhaus.abuse.ch/url/2255634/","abuse_ch"
"2255627","2022-07-09 06:22:04","http://corscania.com/cgihub/Protected%20Client.vbs","online","malware_download","ascii,opendir,rat,RemcosRAT,vbs","https://urlhaus.abuse.ch/url/2255627/","abuse_ch"
"2255598","2022-07-09 04:26:32","http://114.30.219.18:13888/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255598/","geenensp"
"2255587","2022-07-09 03:14:06","http://175.213.25.177:63994/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255587/","geenensp"
"2255567","2022-07-09 00:51:07","http://108.188.3.20:39586/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255567/","geenensp"
"2255557","2022-07-08 23:47:07","http://178.219.126.45:10793/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255557/","geenensp"
"2255503","2022-07-08 18:05:06","http://211.105.54.57:10721/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255503/","geenensp"
"2255482","2022-07-08 17:37:08","http://187.66.115.125:17023/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255482/","geenensp"
"2255460","2022-07-08 15:48:18","https://storageapi.fleek.co/9bf66bb8-c814-4354-b0da-3ca038e1bfe9-bucket/note/notepad.jar","online","malware_download","jar","https://urlhaus.abuse.ch/url/2255460/","AndreGironda"
"2255389","2022-07-08 13:39:05","https://greenlizard.co.za/amanah/FnrTI/","online","malware_download","dll,emotet,epoch4,heodo","https://urlhaus.abuse.ch/url/2255389/","Cryptolaemus1"
"2255262","2022-07-08 07:32:09","http://www.corpandina.com.pe/js/9dwcb1g2Vqh3Owz/","online","malware_download","dll,emotet,epoch5,heodo","https://urlhaus.abuse.ch/url/2255262/","Cryptolaemus1"
"2255203","2022-07-08 03:03:07","http://121.148.237.205:7686/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255203/","geenensp"
"2255189","2022-07-08 02:11:08","http://121.182.252.102:45065/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255189/","geenensp"
"2255164","2022-07-07 23:01:10","https://fikti.bem.gunadarma.ac.id/SDM/xDYmcOngg/","online","malware_download","dll,emotet,epoch5,heodo","https://urlhaus.abuse.ch/url/2255164/","Cryptolaemus1"
"2255158","2022-07-07 22:09:09","http://112.163.190.243:19403/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255158/","geenensp"
"2255157","2022-07-07 22:05:07","http://220.255.127.45:2307/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255157/","geenensp"
"2255156","2022-07-07 22:03:04","http://178.168.100.18:55306/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255156/","geenensp"
"2255153","2022-07-07 21:40:06","http://173.235.53.213:32134/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255153/","geenensp"
"2255145","2022-07-07 20:42:06","http://213.57.73.132:40962/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255145/","geenensp"
"2255141","2022-07-07 20:36:06","http://37.255.246.46:63033/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255141/","geenensp"
"2255132","2022-07-07 19:17:05","http://92.27.129.78:47193/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255132/","geenensp"
"2255131","2022-07-07 19:01:06","http://217.216.46.194:15188/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255131/","geenensp"
"2255098","2022-07-07 17:28:05","http://178.173.39.201:56059/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2255098/","geenensp"
"2255087","2022-07-07 16:49:05","http://galileuconcursos.com.br/wp-admin/iF9x/","online","malware_download","dll,emotet,epoch5,heodo","https://urlhaus.abuse.ch/url/2255087/","Cryptolaemus1"
"2255088","2022-07-07 16:49:05","https://bpsjambi.id/about/5dDtahY1ewj/","online","malware_download","dll,emotet,epoch5,heodo","https://urlhaus.abuse.ch/url/2255088/","Cryptolaemus1"
"2254960","2022-07-07 13:20:06","http://75.64.136.240:15263/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254960/","geenensp"
"2254951","2022-07-07 12:38:06","http://115.78.133.115:24051/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254951/","geenensp"
"2254950","2022-07-07 12:21:07","http://85.245.71.151:4351/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254950/","geenensp"
"2254940","2022-07-07 12:04:04","http://23.94.159.198/king/yup.exe","online","malware_download","32,AgentTesla,exe","https://urlhaus.abuse.ch/url/2254940/","zbetcheckin"
"2254895","2022-07-07 11:34:12","https://yyhdb.oss-cn-shenzhen.aliyuncs.com/XunZipSetup_silent10.exe","online","malware_download","32,exe","https://urlhaus.abuse.ch/url/2254895/","zbetcheckin"
"2254874","2022-07-07 11:00:08","http://173.162.167.126:64180/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254874/","geenensp"
"2254870","2022-07-07 10:33:06","http://210.217.145.120:29034/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254870/","geenensp"
"2254849","2022-07-07 09:56:04","http://176.12.18.48:60146/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254849/","geenensp"
"2254774","2022-07-07 07:21:06","http://122.99.60.15:9040/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254774/","geenensp"
"2254760","2022-07-07 06:55:07","http://175.194.119.123:62375/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254760/","geenensp"
"2254724","2022-07-07 06:02:07","http://128.106.214.190:34564/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254724/","geenensp"
"2254699","2022-07-07 04:38:05","http://69.141.21.5:26936/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254699/","geenensp"
"2254692","2022-07-07 03:20:06","http://103.93.106.133:45187/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254692/","geenensp"
"2254684","2022-07-07 02:35:06","http://72.135.220.102:23795/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254684/","geenensp"
"2254669","2022-07-07 00:58:06","http://61.246.38.23:39986/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254669/","geenensp"
"2254647","2022-07-06 22:47:07","https://www.mediafire.com/file/tzhtvt4r4o6mcrf/15.txt/file","online","malware_download","404KeyLogger,MASS Logger,MassLogger,MassLogger RAT,ps1,snake,SnakeKeylogger","https://urlhaus.abuse.ch/url/2254647/","AndreGironda"
"2254643","2022-07-06 22:44:06","https://edoraseguros.com.br/cgi-bin/jQNq9wlH1GXU/","online","malware_download","dll,emotet,epoch5,heodo","https://urlhaus.abuse.ch/url/2254643/","Cryptolaemus1"
"2254631","2022-07-06 21:12:09","http://173.248.196.9:25597/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254631/","geenensp"
"2254583","2022-07-06 16:52:59","https://yoymanajemen.id/wp-content/khXBxIm5/","online","malware_download","dll,emotet,epoch5,heodo","https://urlhaus.abuse.ch/url/2254583/","Cryptolaemus1"
"2254519","2022-07-06 13:38:06","http://217.133.105.205:2584/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254519/","geenensp"
"2254458","2022-07-06 10:06:06","http://93.70.59.93:7500/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254458/","geenensp"
"2254451","2022-07-06 09:48:07","http://37.61.77.158:9668/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254451/","geenensp"
"2254444","2022-07-06 09:20:07","http://50.241.8.212:60811/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254444/","geenensp"
"2254373","2022-07-06 05:03:05","http://79.58.245.134:44238/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254373/","geenensp"
"2254354","2022-07-06 03:45:06","http://151.237.41.22:11296/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254354/","geenensp"
"2254336","2022-07-06 02:29:06","http://91.98.5.185:55081/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254336/","geenensp"
"2254334","2022-07-06 02:25:06","http://94.159.135.109:19647/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254334/","geenensp"
"2254316","2022-07-06 01:38:05","http://85.240.11.174:64868/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254316/","geenensp"
"2254312","2022-07-06 01:21:06","http://98.184.109.51:24332/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254312/","geenensp"
"2254311","2022-07-06 01:19:06","http://173.16.245.87:61177/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254311/","geenensp"
"2254301","2022-07-06 00:12:06","http://96.56.125.246:64244/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254301/","geenensp"
"2254286","2022-07-05 23:33:06","https://invoice4c.yolasite.com/resources/INVOICE.zip","online","malware_download","AgentTesla,zip","https://urlhaus.abuse.ch/url/2254286/","zbetcheckin"
"2254266","2022-07-05 21:56:04","http://216.160.90.150:52860/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254266/","geenensp"
"2254251","2022-07-05 21:03:06","http://183.100.185.149:24843/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254251/","geenensp"
"2254247","2022-07-05 20:49:08","http://61.82.89.151:48155/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254247/","geenensp"
"2254243","2022-07-05 20:48:05","http://airhobi.com/system/4Z6puOENN1DH2HYMzKLz/","online","malware_download","emotet,epoch4,exe,heodo","https://urlhaus.abuse.ch/url/2254243/","Cryptolaemus1"
"2254229","2022-07-05 19:46:06","http://harleyqueretaro.com/renew2019/Back2016-12-22/cv/data/mFTZ50JsmKq/","online","malware_download","dll,emotet,epoch5,heodo","https://urlhaus.abuse.ch/url/2254229/","Cryptolaemus1"
"2254230","2022-07-05 19:46:06","https://vietroll.vn/wp-content/fMgN4vYD1/","online","malware_download","dll,emotet,epoch5,heodo","https://urlhaus.abuse.ch/url/2254230/","Cryptolaemus1"
"2254204","2022-07-05 17:18:05","http://balibuli.hu/galeria/ArPQKNsnvuW/","online","malware_download","dll,emotet,epoch4,heodo","https://urlhaus.abuse.ch/url/2254204/","Cryptolaemus1"
"2254183","2022-07-05 15:02:06","http://173.56.85.8:3822/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254183/","geenensp"
"2254177","2022-07-05 13:44:04","http://mistitis.ug/zxcvb.exe","online","malware_download","AZORult,exe,RecordBreaker,RemcosRAT","https://urlhaus.abuse.ch/url/2254177/","vxvault"
"2254175","2022-07-05 13:43:04","http://goldrush.ug/zxcv.EXE","online","malware_download","AZORult,exe,RecordBreaker,RemcosRAT","https://urlhaus.abuse.ch/url/2254175/","vxvault"
"2254174","2022-07-05 13:42:05","http://goldrush.ug/zxcvb.exe","online","malware_download","AZORult,exe,RecordBreaker,RemcosRAT","https://urlhaus.abuse.ch/url/2254174/","vxvault"
"2254170","2022-07-05 13:30:06","http://46.43.77.255:51724/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254170/","geenensp"
"2254153","2022-07-05 12:49:04","https://www.uplooder.net/img/image/31/ca8d9d906f76a6c950c1f4a1ecdbbebc/Qvfaes-Hkxzfaej.png","online","malware_download","encrypted,NanoCore,rat","https://urlhaus.abuse.ch/url/2254153/","abuse_ch"
"2254137","2022-07-05 11:54:07","http://201.75.199.147:41884/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254137/","geenensp"
"2254088","2022-07-05 09:41:06","http://98.116.64.39:1487/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254088/","geenensp"
"2254070","2022-07-05 08:44:05","https://invoice001.yolasite.com/resources/INVOICE.zip","online","malware_download","AgentTesla","https://urlhaus.abuse.ch/url/2254070/","anonymous"
"2254035","2022-07-05 05:54:05","http://71.120.16.95:60557/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254035/","geenensp"
"2254030","2022-07-05 05:21:06","http://177.192.129.27:64516/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2254030/","geenensp"
"2253996","2022-07-05 00:39:06","http://zarzamora.com.mx/cgi-bin/bg7Q06nqt3DJRvH0/","online","malware_download","dll,emotet,epoch4,heodo","https://urlhaus.abuse.ch/url/2253996/","Cryptolaemus1"
"2253995","2022-07-05 00:39:05","http://zhivir.com/wp/g1bvvKyM/","online","malware_download","dll,emotet,epoch4,heodo","https://urlhaus.abuse.ch/url/2253995/","Cryptolaemus1"
"2253976","2022-07-04 23:09:06","http://145.255.30.170:30676/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253976/","geenensp"
"2253944","2022-07-04 20:54:07","https://greenlizard.co.za/amanah/HJErj/","online","malware_download","dll,emotet,epoch5,heodo","https://urlhaus.abuse.ch/url/2253944/","Cryptolaemus1"
"2253923","2022-07-04 19:56:16","http://111.185.50.27:19600/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253923/","geenensp"
"2253913","2022-07-04 19:06:05","http://cisternas.se/cp/yFPeF1aPWZYKDECsgLCS/","online","malware_download","emotet,exe,heodo","https://urlhaus.abuse.ch/url/2253913/","Cryptolaemus1"
"2253861","2022-07-04 16:27:07","http://188.247.48.198:2027/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253861/","geenensp"
"2253830","2022-07-04 14:38:05","http://172.250.12.97:44703/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253830/","geenensp"
"2253829","2022-07-04 14:28:05","http://62.174.227.9:1157/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253829/","geenensp"
"2253748","2022-07-04 10:12:05","http://74.87.121.238:1793/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253748/","geenensp"
"2253737","2022-07-04 09:29:04","https://siparisler.github.io/586v/04.07.2022_PAZARTESI_SIPARISLER.XLSX","online","malware_download","None","https://urlhaus.abuse.ch/url/2253737/","anonymous"
"2253704","2022-07-04 08:16:06","http://galileuconcursos.com.br/wp-admin/Pt8VGg/","online","malware_download","dll,emotet,epoch4,heodo","https://urlhaus.abuse.ch/url/2253704/","Cryptolaemus1"
"2253660","2022-07-04 05:58:06","http://73.244.58.83:39709/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253660/","geenensp"
"2253620","2022-07-04 02:42:05","http://185.39.181.254:62834/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253620/","geenensp"
"2253600","2022-07-04 00:36:07","http://222.117.118.200:33829/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253600/","geenensp"
"2253599","2022-07-04 00:30:07","http://89.40.246.90:41302/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253599/","geenensp"
"2253592","2022-07-03 23:55:05","http://188.36.11.153:51141/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253592/","geenensp"
"2253586","2022-07-03 23:33:05","https://rccgthebrooks.org/database/uploads/avatars/Proof%20of%20Funds.docx.rar","online","malware_download","Formbook,rar","https://urlhaus.abuse.ch/url/2253586/","AndreGironda"
"2253545","2022-07-03 19:53:04","http://79.2.236.151:52527/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253545/","geenensp"
"2253533","2022-07-03 18:08:08","http://180.218.123.169:9625/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253533/","geenensp"
"2253517","2022-07-03 17:12:05","http://81.249.119.163:47159/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253517/","geenensp"
"2253513","2022-07-03 16:54:05","http://119.199.146.140:26284/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253513/","geenensp"
"2253504","2022-07-03 15:57:06","http://183.100.12.213:2663/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253504/","geenensp"
"2253476","2022-07-03 13:01:05","http://84.228.124.147:2486/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253476/","geenensp"
"2253470","2022-07-03 11:50:08","http://96.125.140.164:8571/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253470/","geenensp"
"2253464","2022-07-03 11:05:08","http://85.105.70.45:4277/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253464/","geenensp"
"2253438","2022-07-03 08:08:06","http://59.25.12.166:51113/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253438/","geenensp"
"2253431","2022-07-03 06:48:07","http://89.134.45.56:27910/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253431/","geenensp"
"2253423","2022-07-03 05:29:06","http://123.110.185.94:60508/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253423/","geenensp"
"2253421","2022-07-03 05:26:04","http://62.219.55.13:16513/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253421/","geenensp"
"2253404","2022-07-03 04:47:07","http://111.185.55.196:24479/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253404/","geenensp"
"2253389","2022-07-03 03:01:06","http://115.75.18.172:36225/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253389/","geenensp"
"2253333","2022-07-02 20:34:04","http://93.41.155.218:41693/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253333/","geenensp"
"2253321","2022-07-02 19:02:06","http://108.191.221.150:47901/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253321/","geenensp"
"2253286","2022-07-02 15:08:04","https://pastebin.com/raw/JMukQZ7Z","online","malware_download","WSOWebShell","https://urlhaus.abuse.ch/url/2253286/","pmelson"
"2253272","2022-07-02 15:02:05","https://pastebin.com/raw/yD39SeTw","online","malware_download","PowerShellSMTPKeyLogger","https://urlhaus.abuse.ch/url/2253272/","pmelson"
"2253271","2022-07-02 14:56:04","https://pastebin.com/raw/qAZ4uuQt","online","malware_download","PowerShellSMTPKeyLogger","https://urlhaus.abuse.ch/url/2253271/","pmelson"
"2253270","2022-07-02 14:51:04","https://pastebin.com/raw/h8rDydXz","online","malware_download","PowerShellSMTPKeyLogger","https://urlhaus.abuse.ch/url/2253270/","pmelson"
"2253223","2022-07-02 10:35:13","http://203.204.235.113:44940/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253223/","geenensp"
"2253209","2022-07-02 07:55:05","http://82.116.38.16:9284/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253209/","geenensp"
"2253206","2022-07-02 07:42:05","http://93.67.124.12:33751/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253206/","geenensp"
"2253175","2022-07-02 04:23:05","http://151.197.186.12:18442/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253175/","geenensp"
"2253167","2022-07-02 03:41:04","http://109.92.5.32:15928/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253167/","geenensp"
"2253168","2022-07-02 03:41:04","http://91.202.78.132:35169/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253168/","geenensp"
"2253162","2022-07-02 03:07:05","http://89.133.73.59:60398/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253162/","geenensp"
"2253160","2022-07-02 02:44:07","http://31.13.201.141:31009/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253160/","geenensp"
"2253083","2022-07-01 18:48:05","http://41.41.128.13:65228/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253083/","geenensp"
"2253076","2022-07-01 18:37:05","http://81.218.212.95:65530/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2253076/","geenensp"
"2253054","2022-07-01 16:31:21","https://greenlizard.co.za/amanah/INpHWowXue/","online","malware_download","dll,emotet,epoch5,heodo","https://urlhaus.abuse.ch/url/2253054/","Cryptolaemus1"
"2253022","2022-07-01 14:10:06","http://185.215.113.204/Lkb2dxj3/Plugins/cred.dll","online","malware_download","32,Amadey,exe","https://urlhaus.abuse.ch/url/2253022/","zbetcheckin"
"2252953","2022-07-01 09:31:06","http://123.0.194.56:11508/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2252953/","geenensp"
"2252935","2022-07-01 08:36:06","http://190.2.104.69:19581/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2252935/","geenensp"
"2252932","2022-07-01 08:17:07","http://201.6.176.29:13989/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2252932/","geenensp"
"2252915","2022-07-01 07:39:07","http://59.22.202.11:48125/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2252915/","geenensp"
"2252913","2022-07-01 07:32:05","http://62.219.163.19:13535/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2252913/","geenensp"
"2252882","2022-07-01 05:32:04","http://file.runespectrals.com/1/GamerLand.exe","online","malware_download","32,exe,IceXLoader","https://urlhaus.abuse.ch/url/2252882/","zbetcheckin"
"2252872","2022-07-01 04:51:17","http://178.131.87.231:5624/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2252872/","geenensp"
"2252871","2022-07-01 04:51:11","http://92.63.184.18:44065/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2252871/","geenensp"
"2252861","2022-07-01 03:44:06","http://109.162.159.42:13105/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2252861/","geenensp"
"2252860","2022-07-01 03:32:07","http://121.151.57.214:17299/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2252860/","geenensp"
"2252843","2022-07-01 01:25:07","http://96.54.108.39:62103/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2252843/","geenensp"
